record_id,entity_id
17179888900,17179869429
17179889521,17179881971
17179889654,17179872291
17179890173,17179874890
17179890189,17179876493
17179890196,17179875443
17179890353,17179871490
17179890450,17179878449
17179890538,17179872040
17179891135,17179871195
17179891181,17179878734
17179891512,17179889348
17179891569,17179870497
17179891801,17179891801
17179891921,17179880485
17179892454,17179871495
17179892805,17179869284
17179892881,17179882515
17179893305,17179871458
17179893983,17179871275
17179894497,17179874846
17179894905,17179875324
17179894953,17179870015
17179895022,17179872788
17179895053,17179872271
17179895064,17179880474
17179895444,17179871497
17179895529,17179870301
17179895661,17179870670
17179895761,17179876649
17179896322,17179870642
17179896562,17179872403
17179896625,17179880695
17179896670,17179881693
17179896688,17179876011
17179896739,17179873289
17179896766,17179869196
17179897265,17179876948
17179897627,17179881085
17179897841,17179879631
17179897880,17179876747
17179898420,17179870029
17179898619,17179872649
17179898705,17179873079
17179898836,17179883099
17179898879,17179869733
17179898967,17179870546
17179898985,17179872574
17179899120,17179870461
17179899244,17179899244
17179899249,17179878522
17179899547,17179874100
17179899693,17179871139
17179899876,17179874778
17179900000,17179869752
17179900094,17179869654
17179900099,17179891727
17179900258,17179871552
17179900532,17179875768
17179900589,17179884192
17179901158,17179870714
17179901518,17179873490
17179901835,17179871228
17179901897,17179871149
17179902176,17179879709
17179902609,17179871571
17179869301,17179869301
17179869774,17179869774
17179869833,17179869412
17179869956,17179869491
17179870275,17179870275
17179870458,17179870458
17179870490,17179870490
17179870494,17179870202
17179870534,17179870534
17179870803,17179870803
17179871089,17179869421
17179871272,17179871272
17179871285,17179871285
17179871388,17179871388
17179871496,17179871496
17179871525,17179871525
17179871855,17179871855
17179871902,17179871902
17179872228,17179870068
17179872494,17179872494
17179872565,17179872565
17179873343,17179869888
17179873433,17179873433
17179873528,17179869906
17179874108,17179872393
17179874725,17179869770
17179874829,17179874829
17179875044,17179873007
17179875404,17179869827
17179875763,17179873601
17179876015,17179869340
17179876218,17179876218
17179876342,17179876342
17179877249,17179876702
17179877306,17179869789
17179877376,17179869926
17179877401,17179871523
17179877450,17179870686
17179877856,17179877856
17179878605,17179873974
17179878645,17179874450
17179879220,17179873325
17179879379,17179871478
17179879475,17179871914
17179879860,17179879453
17179879980,17179879980
17179880174,17179869535
17179880378,17179873854
17179880402,17179872072
17179880477,17179877127
17179880518,17179877733
17179880563,17179869579
17179880751,17179869320
17179880847,17179874477
17179880850,17179872354
17179880853,17179869947
17179881024,17179874027
17179881132,17179878087
17179881187,17179872803
17179881202,17179872506
17179881304,17179876648
17179881535,17179879178
17179881565,17179869989
17179881875,17179871039
17179881951,17179876515
17179882155,17179870191
17179882220,17179871747
17179882687,17179872183
17179882702,17179880851
17179882773,17179872923
17179882963,17179873315
17179883187,17179882755
17179883386,17179872667
17179883398,17179873555
17179883821,17179883821
17179884232,17179884232
17179884238,17179874172
17179884308,17179880989
17179884421,17179873712
17179884480,17179877952
17179884482,17179870585
17179884953,17179882820
17179885256,17179874701
17179885326,17179869318
17179885395,17179885395
17179885404,17179870219
17179885736,17179873551
17179885994,17179869408
17179886033,17179884134
17179886113,17179875338
17179886509,17179869484
17179886705,17179886705
17179886735,17179882329
17179887170,17179886006
17179887298,17179876662
17179887955,17179870536
17179887978,17179887008
17179888053,17179873239
17179888160,17179872018
17179888494,17179870101
17179888503,17179869665
17179888568,17179870796
17179888573,17179869591
17179888718,17179870277
17179888762,17179871278
17179889014,17179878427
17179889074,17179869186
17179889366,17179874087
17179889560,17179883361
17179889565,17179878544
17179889957,17179878557
17179890064,17179874446
17179890265,17179890265
17179890267,17179880779
17179891264,17179870566
17179891277,17179869619
17179891641,17179870603
17179891665,17179870714
17179891805,17179880714
17179892133,17179872384
17179892410,17179871126
17179892413,17179892413
17179892448,17179892448
17179892984,17179886701
17179893655,17179870770
17179894002,17179873330
17179894193,17179870818
17179894498,17179870055
17179894540,17179870457
17179894726,17179869807
17179895382,17179871755
17179895613,17179888640
17179895774,17179869185
17179895938,17179876232
17179896198,17179874834
17179896328,17179894781
17179896620,17179878864
17179896812,17179874154
17179896883,17179896883
17179897704,17179869950
17179897806,17179873623
17179897827,17179876178
17179897981,17179875203
17179898292,17179870990
17179898541,17179876246
17179898918,17179871843
17179899557,17179870400
17179900548,17179889146
17179901508,17179871400
17179901586,17179870267
17179901651,17179873819
17179901804,17179888221
17179901896,17179870956
17179902131,17179898051
17179902210,17179902210
17179869296,17179869296
17179869367,17179869367
17179869660,17179869660
17179869803,17179869803
17179869830,17179869830
17179870002,17179870002
17179870049,17179869828
17179870418,17179870418
17179870451,17179870451
17179870496,17179869916
17179870573,17179869858
17179870798,17179869261
17179870957,17179870773
17179871061,17179871061
17179871077,17179871077
17179871199,17179869804
17179871803,17179869927
17179871970,17179871640
17179872032,17179872032
17179872222,17179872222
17179872246,17179872246
17179872305,17179872305
17179872316,17179872316
17179872862,17179872862
17179873196,17179873196
17179873501,17179869522
17179873513,17179871085
17179873768,17179873685
17179874092,17179873484
17179874337,17179869355
17179874432,17179874432
17179874636,17179869912
17179874667,17179872284
17179874816,17179874816
17179874866,17179872406
17179874944,17179874944
17179875149,17179873852
17179875522,17179875522
17179875721,17179870369
17179876051,17179875900
17179876141,17179870269
17179876352,17179869232
17179876357,17179869260
17179876566,17179872818
17179876909,17179871600
17179876967,17179869420
17179877143,17179871203
17179877396,17179869996
17179877699,17179877699
17179878462,17179869492
17179878482,17179878482
17179878606,17179878606
17179879223,17179876052
17179879333,17179874713
17179879418,17179869926
17179879536,17179874825
17179879665,17179875211
17179879761,17179871245
17179879804,17179878341
17179879822,17179872165
17179880184,17179876525
17179880447,17179876514
17179880682,17179870983
17179880815,17179870015
17179880833,17179869867
17179881251,17179871130
17179881410,17179872043
17179881639,17179878995
17179882303,17179872233
17179882939,17179882939
17179883040,17179870157
17179883506,17179870258
17179883554,17179879113
17179883601,17179875237
17179883662,17179879380
17179883860,17179871186
17179884215,17179873988
17179884251,17179877061
17179884260,17179870974
17179884609,17179871843
17179884680,17179873499
17179884736,17179871926
17179884836,17179870172
17179884964,17179875235
17179885245,17179873310
17179885376,17179872494
17179886280,17179879190
17179886693,17179874992
17179886724,17179875606
17179887029,17179870875
17179887057,17179874293
17179887099,17179876538
17179887275,17179874992
17179887734,17179871130
17179887959,17179880227
17179887994,17179880919
17179888264,17179876267
17179888397,17179880080
17179888555,17179875987
17179888971,17179869935
17179888978,17179870817
17179889185,17179874988
17179889691,17179880166
17179889841,17179873420
17179889863,17179873826
17179889912,17179873022
17179889949,17179872598
17179890138,17179869619
17179890328,17179869271
17179890391,17179872446
17179890887,17179874982
17179891091,17179869675
17179891162,17179879260
17179891211,17179871400
17179891232,17179869239
17179891443,17179872269
17179891807,17179870391
17179892438,17179871125
17179893193,17179876988
17179893364,17179886822
17179893423,17179869207
17179893797,17179869376
17179894437,17179869649
17179894686,17179871555
17179894728,17179883044
17179894840,17179885537
17179894859,17179877990
17179894897,17179877497
17179895096,17179871405
17179895252,17179869632
17179895264,17179873048
17179895551,17179870818
17179895554,17179875831
17179896315,17179869627
17179896317,17179884191
17179896359,17179885313
17179896454,17179876887
17179896512,17179871779
17179896556,17179882552
17179896655,17179870357
17179896716,17179878395
17179896718,17179869559
17179897023,17179871387
17179897176,17179871280
17179897268,17179897268
17179897571,17179876626
17179897719,17179874128
17179898261,17179885312
17179898377,17179876418
17179898715,17179873247
17179898922,17179888627
17179899273,17179876767
17179899290,17179873420
17179899670,17179877887
17179900172,17179873336
17179900397,17179878839
17179900518,17179877342
17179900722,17179869477
17179900822,17179872965
17179900868,17179871473
17179900925,17179874915
17179901155,17179901155
17179901243,17179870891
17179901250,17179870585
17179901550,17179901550
17179901917,17179872182
17179902079,17179877686
17179902094,17179870269
17179902265,17179902265
17179902388,17179881573
17179902395,17179869997
17179869312,17179869312
17179869328,17179869328
17179869436,17179869436
17179870126,17179869550
17179870152,17179870152
17179870302,17179870302
17179870381,17179870381
17179870649,17179870649
17179870769,17179870769
17179870886,17179870272
17179870968,17179869446
17179871070,17179871070
17179871576,17179871576
17179871692,17179871692
17179871813,17179870921
17179872372,17179872372
17179872386,17179869550
17179872546,17179872221
17179872559,17179872559
17179872649,17179872649
17179872651,17179872651
17179872730,17179872460
17179872767,17179870851
17179873253,17179873253
17179873387,17179873387
17179873599,17179873599
17179873809,17179873809
17179874531,17179874531
17179874544,17179869729
17179874598,17179873414
17179874641,17179872644
17179875566,17179870602
17179875771,17179873168
17179876052,17179876052
17179876458,17179870909
17179876459,17179876459
17179876613,17179876613
17179876632,17179876632
17179876734,17179872652
17179876942,17179876942
17179876960,17179876960
17179877043,17179871933
17179877088,17179872788
17179877180,17179875641
17179877293,17179871829
17179877328,17179872729
17179877381,17179869793
17179877443,17179877443
17179877494,17179877494
17179877821,17179870015
17179877946,17179877946
17179878520,17179872468
17179878708,17179876625
17179878841,17179878841
17179878922,17179871267
17179878954,17179878954
17179879062,17179870902
17179879145,17179869797
17179879507,17179879507
17179879648,17179871204
17179879811,17179869626
17179879846,17179871492
17179879997,17179870168
17179880143,17179869802
17179880161,17179874834
17179880583,17179872826
17179880647,17179880647
17179880920,17179880920
17179881105,17179881105
17179881538,17179871405
17179881567,17179881567
17179881750,17179881750
17179882104,17179874280
17179882135,17179870982
17179882175,17179872252
17179882182,17179882182
17179882464,17179882464
17179882474,17179870440
17179882535,17179881013
17179882561,17179877016
17179882931,17179882703
17179883008,17179877641
17179883026,17179879762
17179883135,17179871126
17179883747,17179869817
17179883940,17179874571
17179884057,17179877542
17179884410,17179870375
17179884532,17179869255
17179884761,17179878796
17179885128,17179870267
17179885183,17179872150
17179885740,17179869224
17179885836,17179885836
17179885940,17179869359
17179886032,17179881853
17179886472,17179872454
17179886839,17179871392
17179886905,17179874804
17179886942,17179876220
17179887061,17179884192
17179887090,17179870561
17179887191,17179872830
17179887378,17179869619
17179887391,17179887391
17179887552,17179880241
17179887816,17179871555
17179888565,17179872541
17179888610,17179877403
17179889020,17179869941
17179889187,17179875635
17179889327,17179874432
17179889711,17179871430
17179890130,17179882081
17179890472,17179881619
17179890622,17179874662
17179890654,17179873728
17179890693,17179869190
17179890783,17179889569
17179891094,17179880937
17179891467,17179874135
17179891545,17179871266
17179891671,17179878499
17179892360,17179873898
17179892427,17179884457
17179892485,17179873771
17179892521,17179879380
17179892652,17179880173
17179893048,17179870556
17179893320,17179871503
17179893871,17179872440
17179893883,17179871339
17179893987,17179883498
17179894196,17179881991
17179894424,17179872322
17179894454,17179870280
17179894543,17179894543
17179894716,17179877941
17179894778,17179883571
17179895170,17179870754
17179895253,17179870811
17179895759,17179870392
17179895900,17179876312
17179896031,17179877109
17179896127,17179896127
17179896422,17179880077
17179896639,17179875842
17179897135,17179897135
17179897156,17179869288
17179897258,17179890738
17179897290,17179877973
17179897330,17179887798
17179897675,17179877490
17179897993,17179871573
17179897996,17179876220
17179898614,17179876797
17179898822,17179870479
17179899503,17179899503
17179899524,17179871059
17179899765,17179870870
17179899935,17179875708
17179900130,17179873235
17179900227,17179869355
17179900279,17179874217
17179900384,17179874505
17179900398,17179871524
17179900496,17179875166
17179900523,17179883044
17179900731,17179869552
17179900732,17179870995
17179901811,17179872198
17179902077,17179877017
17179902247,17179869864
17179902563,17179870846
17179869397,17179869397
17179869789,17179869789
17179869825,17179869811
17179869901,17179869901
17179869905,17179869715
17179870232,17179870232
17179870411,17179870411
17179870456,17179869423
17179870495,17179870495
17179870666,17179870666
17179870958,17179870958
17179871708,17179870059
17179871761,17179871761
17179872124,17179869900
17179872422,17179872422
17179872705,17179871387
17179872760,17179869630
17179872793,17179871617
17179872795,17179871632
17179873035,17179873035
17179873189,17179871759
17179873368,17179872985
17179873671,17179873671
17179873894,17179869222
17179874145,17179872144
17179874160,17179870982
17179874161,17179871793
17179874577,17179871769
17179875037,17179875037
17179875230,17179875230
17179875260,17179873194
17179875321,17179875321
17179875326,17179875326
17179875460,17179869938
17179875494,17179873125
17179875665,17179875665
17179875689,17179870406
17179875757,17179870933
17179875977,17179875977
17179876039,17179874652
17179876394,17179876394
17179876507,17179875382
17179876701,17179872814
17179876887,17179876887
17179877148,17179872582
17179877255,17179877255
17179877347,17179872919
17179877435,17179875934
17179877520,17179876766
17179877777,17179876953
17179877896,17179877850
17179877913,17179877913
17179877966,17179877039
17179878169,17179875352
17179878213,17179876651
17179878660,17179878660
17179878865,17179878865
17179879009,17179871148
17179879284,17179873385
17179879426,17179874053
17179879864,17179870704
17179880114,17179870091
17179880790,17179873657
17179880913,17179869439
17179881141,17179870689
17179881341,17179871420
17179881384,17179881384
17179881745,17179869442
17179881780,17179872030
17179882036,17179882036
17179882042,17179882042
17179882092,17179874080
17179882229,17179869445
17179882583,17179870324
17179882750,17179872652
17179882855,17179882351
17179882882,17179871714
17179883067,17179870703
17179883949,17179875309
17179884019,17179884019
17179884146,17179872785
17179884557,17179877074
17179884692,17179872939
17179884821,17179882063
17179884977,17179870646
17179885086,17179871476
17179885100,17179883956
17179885235,17179879436
17179885323,17179876453
17179885389,17179879234
17179886109,17179872269
17179886117,17179886036
17179886125,17179886125
17179886327,17179875269
17179886557,17179870588
17179887317,17179875934
17179887360,17179872364
17179887493,17179872762
17179887510,17179875166
17179887618,17179882311
17179888135,17179870001
17179888312,17179871116
17179889245,17179870405
17179889625,17179869381
17179889664,17179877973
17179889769,17179870818
17179890218,17179871871
17179890657,17179876021
17179890861,17179876732
17179891105,17179871596
17179891257,17179871739
17179891324,17179871754
17179891412,17179875108
17179891498,17179870693
17179891502,17179873176
17179891536,17179877223
17179891625,17179874869
17179892346,17179875533
17179892530,17179892003
17179892624,17179892624
17179892995,17179870954
17179893287,17179880083
17179893468,17179890364
17179893542,17179875777
17179893546,17179880355
17179893628,17179877886
17179893840,17179872712
17179894412,17179885533
17179894429,17179882767
17179894518,17179872144
17179894620,17179872335
17179894635,17179872282
17179894806,17179873706
17179895331,17179869826
17179895398,17179872716
17179895539,17179876217
17179895546,17179870743
17179895580,17179895580
17179895687,17179869456
17179895781,17179895781
17179895840,17179879147
17179895845,17179875902
17179897085,17179885313
17179897199,17179869504
17179897350,17179881201
17179897355,17179869698
17179897592,17179897592
17179897617,17179871100
17179898312,17179870017
17179898334,17179877510
17179898394,17179878995
17179898482,17179872413
17179898575,17179871605
17179898773,17179869798
17179898775,17179869903
17179899097,17179881971
17179899210,17179888935
17179899301,17179882139
17179899594,17179874857
17179899985,17179876582
17179901145,17179901145
17179901863,17179869336
17179901948,17179870320
17179902000,17179873860
17179902097,17179877850
17179902115,17179877894
17179902125,17179897777
17179902284,17179871425
17179902454,17179870092
17179902619,17179871724
17179869186,17179869186
17179869314,17179869314
17179869485,17179869485
17179869947,17179869947
17179870009,17179870009
17179870011,17179870011
17179870078,17179869241
17179870174,17179870174
17179870229,17179870229
17179870359,17179870359
17179870543,17179869536
17179870558,17179870490
17179870713,17179870713
17179871108,17179871108
17179871232,17179871232
17179871405,17179871405
17179872320,17179872320
17179872387,17179872387
17179872452,17179871855
17179872504,17179870269
17179873142,17179873076
17179873370,17179873370
17179873636,17179873636
17179873732,17179872077
17179873777,17179869979
17179874014,17179874014
17179874022,17179874022
17179874100,17179874100
17179874205,17179874205
17179874279,17179874279
17179874427,17179870001
17179874620,17179871725
17179874704,17179871041
17179875513,17179871112
17179875929,17179875929
17179875966,17179875966
17179876339,17179874881
17179876341,17179876341
17179876616,17179876616
17179876626,17179876626
17179876780,17179870249
17179877194,17179875132
17179877221,17179877221
17179877264,17179877264
17179877581,17179869897
17179877639,17179877639
17179877697,17179877697
17179877853,17179877853
17179877979,17179870931
17179878030,17179878030
17179878136,17179873308
17179878171,17179878171
17179878283,17179871939
17179878391,17179869591
17179878416,17179878416
17179878879,17179878879
17179878952,17179878952
17179879349,17179877028
17179879434,17179872833
17179879654,17179870272
17179879882,17179879882
17179879909,17179879909
17179879993,17179872022
17179880330,17179869404
17179881029,17179874193
17179881061,17179872543
17179881242,17179876451
17179881343,17179869625
17179881353,17179873681
17179881446,17179881446
17179881778,17179869342
17179882065,17179871665
17179882204,17179871340
17179882719,17179882719
17179882769,17179882769
17179882885,17179872003
17179882921,17179875184
17179883237,17179871284
17179883408,17179870792
17179883573,17179869429
17179883643,17179873090
17179884168,17179874154
17179884401,17179882703
17179884485,17179871234
17179884507,17179884507
17179884568,17179871172
17179884594,17179874209
17179884979,17179874035
17179885153,17179872737
17179885213,17179870353
17179886099,17179875198
17179886130,17179871033
17179886243,17179879709
17179886523,17179869619
17179886996,17179873667
17179887038,17179874621
17179887327,17179887327
17179887635,17179872853
17179887691,17179872256
17179887739,17179869579
17179887950,17179887950
17179888192,17179869678
17179888356,17179869246
17179888486,17179871498
17179888757,17179869810
17179889148,17179889148
17179889150,17179869716
17179889224,17179872403
17179889229,17179889229
17179889232,17179871122
17179889251,17179872268
17179889332,17179883006
17179889504,17179869632
17179889587,17179873539
17179889936,17179880586
17179891172,17179891172
17179891613,17179872196
17179891743,17179874431
17179891845,17179883409
17179892208,17179885395
17179892441,17179876529
17179892446,17179881139
17179892723,17179870224
17179892734,17179889564
17179892745,17179875148
17179892908,17179870947
17179893095,17179869498
17179893362,17179891888
17179893368,17179880891
17179893483,17179870298
17179893487,17179869617
17179893596,17179874591
17179893746,17179893746
17179894264,17179871237
17179894554,17179870711
17179894836,17179871455
17179894849,17179872468
17179895044,17179875639
17179895163,17179872580
17179895356,17179870952
17179895509,17179870535
17179895839,17179874135
17179895874,17179884655
17179896035,17179872570
17179896710,17179878781
17179897437,17179876527
17179897565,17179876434
17179898205,17179873891
17179898291,17179870588
17179898736,17179871480
17179898769,17179880260
17179898800,17179886521
17179899150,17179880375
17179899164,17179899164
17179899182,17179871174
17179899309,17179871838
17179900106,17179874497
17179900390,17179882623
17179900749,17179870755
17179900796,17179888982
17179900811,17179871408
17179900889,17179869204
17179901072,17179901072
17179901673,17179890247
17179901842,17179901842
17179901942,17179870744
17179902512,17179902512
17179869574,17179869574
17179869757,17179869757
17179869760,17179869760
17179869822,17179869822
17179870138,17179869743
17179870641,17179870641
17179870771,17179870771
17179870888,17179870888
17179871193,17179869475
17179871410,17179871410
17179871453,17179871453
17179871541,17179871541
17179872796,17179872796
17179872832,17179872832
17179872927,17179872927
17179873195,17179870372
17179873217,17179870802
17179873392,17179873392
17179873431,17179873431
17179873557,17179873557
17179873658,17179869301
17179873664,17179871933
17179874286,17179874286
17179874440,17179874440
17179874458,17179871880
17179874508,17179870005
17179875075,17179869616
17179875142,17179873694
17179875385,17179869710
17179875760,17179872510
17179875879,17179872788
17179876176,17179876176
17179876211,17179876211
17179876677,17179870474
17179876690,17179871174
17179876841,17179876841
17179876937,17179876937
17179877202,17179877202
17179877359,17179877359
17179877478,17179871610
17179877626,17179877626
17179877914,17179877914
17179878368,17179870001
17179878422,17179878422
17179878992,17179872765
17179879396,17179879396
17179879412,17179870257
17179879471,17179869514
17179879634,17179879634
17179879647,17179874172
17179879685,17179869699
17179879760,17179877056
17179880035,17179878168
17179880037,17179872008
17179880225,17179880225
17179880264,17179870061
17179880321,17179880321
17179880345,17179869440
17179880414,17179871406
17179880579,17179878031
17179881049,17179875052
17179881090,17179869678
17179881288,17179871374
17179881510,17179871707
17179881718,17179873299
17179881961,17179874550
17179882120,17179870880
17179882662,17179874609
17179882824,17179878019
17179882961,17179882961
17179883163,17179883163
17179883799,17179877679
17179883916,17179883916
17179883997,17179870589
17179884287,17179880263
17179884637,17179871143
17179884662,17179884662
17179884718,17179872366
17179885074,17179879213
17179885127,17179872396
17179885220,17179872026
17179885444,17179869423
17179885892,17179880960
17179886246,17179871455
17179886443,17179877177
17179886892,17179870286
17179887005,17179870289
17179887087,17179872026
17179887164,17179871910
17179887219,17179869944
17179887274,17179869710
17179887348,17179873728
17179887370,17179871201
17179887458,17179870514
17179887521,17179875500
17179888084,17179873793
17179888271,17179884905
17179888534,17179877524
17179888783,17179879290
17179888793,17179880298
17179889449,17179870661
17179889547,17179870670
17179889677,17179877176
17179889724,17179889724
17179889849,17179869207
17179889888,17179875058
17179889902,17179871503
17179889911,17179889911
17179889986,17179878848
17179890200,17179877343
17179890356,17179876912
17179890516,17179871852
17179890912,17179869641
17179890972,17179869950
17179891204,17179874767
17179891692,17179891692
17179891793,17179872935
17179892022,17179873054
17179892043,17179869455
17179892044,17179871744
17179892182,17179877579
17179892276,17179872406
17179892885,17179879055
17179893009,17179869903
17179893258,17179869455
17179893336,17179873081
17179893711,17179893711
17179894041,17179871491
17179894189,17179887178
17179894206,17179873487
17179894207,17179880173
17179894218,17179872963
17179894287,17179887157
17179894332,17179875698
17179894438,17179871632
17179894751,17179879889
17179895099,17179870958
17179895116,17179874744
17179895160,17179873963
17179895202,17179875596
17179895233,17179870767
17179895354,17179875088
17179895488,17179885451
17179895630,17179870959
17179896111,17179880779
17179896130,17179869888
17179896535,17179887433
17179896723,17179870000
17179896996,17179882516
17179897137,17179873307
17179897182,17179877853
17179897360,17179869950
17179897419,17179869498
17179897450,17179874431
17179897681,17179896673
17179897800,17179877017
17179897898,17179878644
17179899053,17179872138
17179899172,17179869965
17179899793,17179869481
17179899900,17179870020
17179900056,17179900056
17179900079,17179892474
17179900226,17179870987
17179900366,17179888154
17179900475,17179873538
17179900854,17179871138
17179901066,17179869654
17179901188,17179883559
17179901192,17179872281
17179901307,17179887912
17179901623,17179901623
17179901669,17179878324
17179901980,17179874432
17179902016,17179870557
17179902134,17179876292
17179902367,17179895383
17179902505,17179871458
17179869292,17179869292
17179869470,17179869470
17179869591,17179869591
17179869674,17179869674
17179869704,17179869704
17179870182,17179869397
17179870264,17179869906
17179870448,17179870448
17179870608,17179869262
17179870610,17179870610
17179870750,17179870750
17179870834,17179869565
17179870864,17179869434
17179870909,17179870909
17179871317,17179871317
17179871349,17179871349
17179871464,17179871464
17179871641,17179869649
17179872346,17179869583
17179872425,17179869698
17179872646,17179872646
17179872762,17179872762
17179872956,17179872956
17179873580,17179873580
17179873797,17179869739
17179874174,17179870352
17179874196,17179873938
17179874201,17179873064
17179874328,17179874328
17179874333,17179872052
17179874402,17179874402
17179874500,17179874500
17179874675,17179874675
17179874695,17179874695
17179875423,17179869950
17179875498,17179869887
17179875519,17179869328
17179875691,17179872838
17179875769,17179873674
17179876253,17179869886
17179876504,17179870999
17179876565,17179874386
17179876665,17179870015
17179877607,17179877607
17179877657,17179871213
17179877757,17179877757
17179877970,17179877970
17179878101,17179878101
17179878430,17179870902
17179878592,17179870677
17179878691,17179874745
17179878809,17179871129
17179878848,17179878848
17179878986,17179878293
17179879327,17179879327
17179879887,17179870969
17179880021,17179874119
17179880248,17179871633
17179880441,17179880441
17179881118,17179871284
17179881150,17179874412
17179881257,17179873385
17179881728,17179870754
17179881899,17179875299
17179881956,17179869196
17179882013,17179882013
17179882027,17179872932
17179882316,17179882316
17179882575,17179872051
17179882620,17179882620
17179882813,17179874117
17179882955,17179879175
17179883159,17179869391
17179883819,17179883819
17179883847,17179872669
17179884024,17179870982
17179884170,17179874929
17179884188,17179878864
17179884323,17179870727
17179884399,17179880241
17179884437,17179872417
17179884690,17179872733
17179885005,17179885005
17179885345,17179884089
17179885371,17179877698
17179885591,17179869660
17179885691,17179880173
17179885769,17179879298
17179886096,17179875776
17179886656,17179886656
17179886998,17179870261
17179887517,17179887517
17179887544,17179871041
17179887853,17179871502
17179887856,17179869476
17179887920,17179869708
17179887938,17179887938
17179888369,17179872416
17179888407,17179869983
17179888592,17179879657
17179888981,17179886881
17179889161,17179876527
17179889293,17179870216
17179890181,17179869230
17179890429,17179875666
17179890877,17179881247
17179890936,17179877884
17179891030,17179874564
17179891144,17179872128
17179891199,17179872134
17179891212,17179873144
17179891497,17179876183
17179891513,17179879634
17179891675,17179870982
17179891681,17179877830
17179891838,17179869562
17179891849,17179872436
17179891869,17179877823
17179892109,17179882406
17179892322,17179870112
17179892331,17179877017
17179892387,17179872832
17179892476,17179879561
17179892674,17179869263
17179892862,17179869533
17179892921,17179870036
17179893040,17179889362
17179893365,17179885312
17179893442,17179872962
17179893469,17179873332
17179893501,17179869353
17179893571,17179869428
17179893597,17179869231
17179893634,17179886183
17179893679,17179874679
17179894232,17179894232
17179894250,17179888985
17179894324,17179894324
17179894327,17179869945
17179894459,17179873285
17179894752,17179886213
17179895124,17179895124
17179895143,17179871365
17179895215,17179895215
17179895589,17179873516
17179895615,17179870181
17179895680,17179871654
17179896187,17179878440
17179896364,17179874674
17179896585,17179870080
17179896803,17179870979
17179897184,17179870206
17179897320,17179878734
17179897664,17179873814
17179897933,17179873683
17179898526,17179871674
17179898654,17179872635
17179898772,17179872647
17179899397,17179870668
17179899404,17179871146
17179899651,17179870318
17179899785,17179876685
17179899812,17179899812
17179900173,17179870664
17179900233,17179900233
17179900461,17179875443
17179900588,17179872439
17179900783,17179873292
17179900917,17179871243
17179901023,17179891672
17179901162,17179880167
17179901589,17179901589
17179901640,17179870870
17179901774,17179879315
17179901798,17179877690
17179901873,17179901873
17179901877,17179871317
17179902042,17179873154
17179902205,17179870332
17179869291,17179869291
17179869746,17179869746
17179869883,17179869883
17179869982,17179869982
17179870117,17179870117
17179870128,17179869351
17179870154,17179870154
17179870570,17179870570
17179870842,17179869311
17179871004,17179871004
17179871048,17179869354
17179871394,17179869940
17179871729,17179871729
17179872243,17179872243
17179873162,17179873162
17179873179,17179872779
17179873471,17179873471
17179873639,17179873639
17179873875,17179873190
17179873957,17179873429
17179874166,17179871125
17179874233,17179871142
17179874376,17179874376
17179874382,17179873525
17179874517,17179869500
17179874662,17179874662
17179874888,17179871247
17179874910,17179870932
17179875175,17179870576
17179875311,17179875311
17179875349,17179870183
17179875492,17179869927
17179875581,17179875581
17179875595,17179869465
17179875634,17179872387
17179875808,17179870777
17179876530,17179870289
17179876617,17179869783
17179876696,17179871977
17179876765,17179871547
17179876770,17179870551
17179876984,17179876984
17179877159,17179873175
17179877178,17179872246
17179877243,17179869939
17179877808,17179869404
17179877867,17179869875
17179878025,17179872241
17179878035,17179871495
17179878089,17179878089
17179878464,17179872979
17179878633,17179878633
17179878735,17179876387
17179879174,17179876747
17179879204,17179870045
17179879242,17179876912
17179879306,17179870181
17179879413,17179874022
17179879425,17179876508
17179879496,17179878393
17179880041,17179871311
17179880091,17179878792
17179880292,17179871946
17179880603,17179870557
17179880627,17179871046
17179880695,17179880695
17179881131,17179873307
17179882162,17179879631
17179882192,17179873925
17179882215,17179877851
17179882664,17179873753
17179882691,17179875576
17179882732,17179877669
17179882794,17179882794
17179883374,17179875698
17179883389,17179871237
17179883848,17179875136
17179883989,17179870016
17179883991,17179871149
17179884443,17179873981
17179884738,17179884738
17179884976,17179871689
17179885028,17179869563
17179885039,17179885039
17179885103,17179871915
17179885476,17179871759
17179885562,17179869186
17179885669,17179872222
17179885759,17179885759
17179885796,17179873770
17179885905,17179873487
17179886057,17179870189
17179886409,17179869437
17179886513,17179871862
17179886948,17179870982
17179887107,17179869891
17179887124,17179886540
17179887161,17179869465
17179887200,17179874984
17179887309,17179879992
17179887344,17179870723
17179888173,17179885108
17179888365,17179882063
17179888408,17179888408
17179888415,17179869778
17179888828,17179873652
17179889350,17179889350
17179889722,17179889722
17179890276,17179876970
17179890423,17179870242
17179890824,17179875402
17179891074,17179869625
17179891153,17179869309
17179891335,17179891335
17179891688,17179869381
17179891725,17179870097
17179891813,17179878168
17179891970,17179872628
17179892432,17179873735
17179892507,17179878864
17179892649,17179869714
17179893027,17179873027
17179893072,17179869370
17179893279,17179871828
17179893751,17179883420
17179893848,17179871112
17179894528,17179877050
17179894586,17179870388
17179894691,17179870584
17179894709,17179875473
17179894795,17179878158
17179895134,17179871356
17179895178,17179872237
17179895203,17179876248
17179895954,17179869798
17179896109,17179885533
17179896211,17179874249
17179896989,17179870400
17179897195,17179869972
